name,kind,Empty,Action,Strict,Seq,Par,LoopS,LoopOther,CoReg,Alt,Sync,And,depth,loop_depth,num_lifelines,num_symbols,operatmedtime,operatnumstates,operatnumedges,compomedtime,componumstates,componumedges,
doors_5_3_1_1_27,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,9166,77,611,216058,7680,76223,
doors_5_3_1_1_28,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,576,15,65,2211,134,701,
doors_5_3_1_1_29,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,2268,33,203,10151,1016,7651,
doors_5_3_1_1_30,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,2989,41,299,96159,4103,37904,
doors_5_3_1_1_32,DoorsNoPar,0,35,14,0,0,5,0,0,20,0,0,7,1,1,74,301,11,35,1040,36,127,
doors_5_3_1_1_33,Doors,0,35,13,0,1,5,0,0,20,0,0,7,1,1,74,1504,31,168,2768,330,2089,
doors_5_3_1_1_34,Doors,0,35,13,0,1,5,0,0,20,0,0,7,1,1,74,549,17,75,1976,134,709,
doors_5_3_1_1_35,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,4159,53,363,23258,1800,15051,
doors_5_3_1_1_36,Doors,0,35,13,0,1,5,0,0,20,0,0,7,1,1,74,402,13,50,1545,85,390,
doors_5_3_1_1_37,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,2629,39,238,11122,1065,8210,
doors_5_3_1_1_38,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,1088,19,100,8277,526,3649,
doors_5_3_1_1_39,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,5921,61,467,216437,7680,76223,
doors_5_3_1_1_40,Doors,0,35,13,0,1,5,0,0,20,0,0,7,1,1,74,520,13,50,1517,85,406,
doors_5_3_1_1_41,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,3119,43,276,13815,1408,11159,
doors_5_3_1_1_42,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,1194,19,90,2281,183,1012,
doors_5_3_1_1_43,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,7738,77,611,199465,7680,76223,
doors_5_3_1_1_44,Doors,0,35,12,0,2,5,0,0,20,0,0,7,1,1,74,628,15,65,1951,134,669,
doors_5_3_1_1_45,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,4212,53,387,82480,4544,42155,
doors_5_3_1_1_46,Doors,0,35,11,0,3,5,0,0,20,0,0,7,1,1,74,1073,21,115,7751,575,3976,
doors_5_3_2_1_0,DoorsNoPar,0,40,19,0,0,5,0,0,20,0,0,9,1,1,84,409,16,40,1118,41,132,
doors_5_3_2_1_1,Doors,0,40,18,0,1,5,0,0,20,0,0,9,1,1,84,2298,49,209,3484,297,1584,
doors_5_3_2_1_2,Doors,0,40,18,0,1,5,0,0,20,0,0,9,1,1,84,1666,40,164,2878,233,1211,
doors_5_3_2_1_3,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,9777,118,696,23968,2025,14928,
doors_5_3_2_1_4,Doors,0,40,18,0,1,5,0,0,20,0,0,9,1,1,84,942,31,119,3192,169,830,
doors_5_3_2_1_5,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,5907,91,513,16460,1449,10336,
doors_5_3_2_1_6,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,4621,82,468,22294,1385,9899,
doors_5_3_2_1_7,Doors,0,40,16,0,3,5,0,0,20,0,0,9,1,1,84,34340,241,1795,454314,12393,114984,
doors_5_3_2_1_8,Doors,0,40,18,0,1,5,0,0,20,0,0,9,1,1,84,622,22,74,2327,105,449,
doors_5_3_2_1_9,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,3097,64,330,9326,873,5672,
doors_5_3_2_1_10,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,3345,55,285,10645,809,5299,
doors_5_3_2_1_11,Doors,0,40,16,0,3,5,0,0,20,0,0,9,1,1,84,15884,160,1114,172669,7209,62688,
doors_5_3_2_1_12,Doors,0,40,17,0,2,5,0,0,20,0,0,9,1,1,84,1997,46,240,14461,745,4854,
doors_5_3_2_1_13,Doors,0,40,16,0,3,5,0,0,20,0,0,9,1,1,84,14951,133,931,154222,6633,57520,
doors_5_3_2_1_14,Doors,0,40,16,0,3,5,0,0,20,0,0,9,1,1,84,10907,124,886,190839,6569,57019,
doors_5_3_2_1_16,DoorsNoPar,0,40,19,0,0,5,0,0,20,0,0,8,1,1,84,416,16,40,1116,41,132,
doors_5_3_2_1_17,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1940,49,209,2447,297,1584,
doors_5_3_2_1_18,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1687,46,201,4194,297,1656,
doors_5_3_2_1_19,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,11251,151,934,34036,2601,20168,
doors_5_3_2_1_20,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1020,22,74,2211,105,449,
doors_5_3_2_1_21,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,3464,64,330,7806,873,5672,
doors_5_3_2_1_22,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,5142,82,468,21546,1385,9899,
doors_5_3_2_1_23,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,36087,277,2059,458053,12393,114984,
doors_5_3_2_1_24,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,804,22,74,2066,105,473,
doors_5_3_2_1_25,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,5458,73,381,8234,873,5816,
doors_5_3_2_1_26,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,8273,82,468,24418,1385,9899,
doors_5_3_2_1_27,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,42726,295,2206,458174,12393,114984,
doors_5_3_2_1_28,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,983,28,108,2608,169,814,
doors_5_3_2_1_29,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,5948,88,502,14836,1449,10120,
doors_5_3_2_1_30,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,15082,151,1087,182245,6569,57019,
doors_5_3_2_1_32,DoorsNoPar,0,40,19,0,0,5,0,0,20,0,0,8,1,1,84,420,16,40,1089,41,132,
doors_5_3_2_1_33,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,2807,64,291,3230,425,2474,
doors_5_3_2_1_34,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1085,31,119,2301,169,830,
doors_5_3_2_1_35,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,12639,151,925,33913,2601,20168,
doors_5_3_2_1_36,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1168,22,74,2636,105,449,
doors_5_3_2_1_37,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,6288,100,558,15631,1513,10845,
doors_5_3_2_1_38,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,1952,46,240,10872,745,4854,
doors_5_3_2_1_39,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,30852,241,1795,487130,12393,114984,
doors_5_3_2_1_40,Doors,0,40,18,0,1,5,0,0,20,0,0,8,1,1,84,1946,22,74,3190,105,465,
doors_5_3_2_1_41,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,19324,118,696,42899,2025,14928,
doors_5_3_2_1_42,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,2885,37,153,5392,233,1187,
doors_5_3_2_1_43,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,67707,295,2206,678492,12393,114984,
doors_5_3_2_1_44,Doors,0,40,17,0,2,5,0,0,20,0,0,8,1,1,84,1262,28,108,2958,169,782,
doors_5_3_2_1_45,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,28480,187,1315,238200,7209,62688,
doors_5_3_2_1_46,Doors,0,40,16,0,3,5,0,0,20,0,0,8,1,1,84,2804,52,274,12635,809,5235,
doors_5_3_3_1_0,DoorsNoPar,0,45,24,0,0,5,0,0,20,0,0,10,1,1,94,1402,21,45,1460,46,137,
doors_5_3_3_1_1,Doors,0,45,23,0,1,5,0,0,20,0,0,10,1,1,94,3687,81,309,4122,370,1845,
doors_5_3_3_1_2,Doors,0,45,23,0,1,5,0,0,20,0,0,10,1,1,94,3673,65,240,3786,289,1406,
doors_5_3_3_1_3,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,27162,253,1380,43499,2800,19405,
doors_5_3_3_1_4,Doors,0,45,23,0,1,5,0,0,20,0,0,10,1,1,94,1823,49,171,4507,208,959,
doors_5_3_3_1_5,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,18074,189,993,25685,1990,13365,
doors_5_3_3_1_6,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,14917,173,924,47045,1909,12854,
doors_5_3_3_1_7,Doors,0,45,21,0,3,5,0,0,20,0,0,10,1,1,94,250596,681,4797,1427729,19000,166421,
doors_5_3_3_1_8,Doors,0,45,23,0,1,5,0,0,20,0,0,10,1,1,94,943,33,102,2580,127,512,
doors_5_3_3_1_9,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,8571,125,606,23958,1180,7245,
doors_5_3_3_1_10,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,18298,109,537,31547,1099,6806,
doors_5_3_3_1_11,Doors,0,45,21,0,3,5,0,0,20,0,0,10,1,1,94,103030,425,2832,477772,10900,89713,
doors_5_3_3_1_12,Doors,0,45,22,0,2,5,0,0,20,0,0,10,1,1,94,8041,93,468,27927,1018,6287,
doors_5_3_3_1_13,Doors,0,45,21,0,3,5,0,0,20,0,0,10,1,1,94,74713,361,2445,388912,10090,82953,
doors_5_3_3_1_14,Doors,0,45,21,0,3,5,0,0,20,0,0,10,1,1,94,65497,345,2376,460447,10009,82370,
doors_5_3_3_1_16,DoorsNoPar,0,45,24,0,0,5,0,0,20,0,0,9,1,1,94,529,21,45,1215,46,137,
doors_5_3_3_1_17,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,3547,81,309,3702,370,1845,
doors_5_3_3_1_18,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,2749,77,300,4100,370,1925,
doors_5_3_3_1_19,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,39194,329,1851,52249,3610,26245,
doors_5_3_3_1_20,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,853,33,102,2306,127,512,
doors_5_3_3_1_21,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,7067,125,606,10615,1180,7245,
doors_5_3_3_1_22,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,12215,173,924,32861,1909,12854,
doors_5_3_3_1_23,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,130996,761,5313,974791,19000,166421,
doors_5_3_3_1_24,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,1575,33,102,2155,127,536,
doors_5_3_3_1_25,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,10002,141,684,17780,1180,7405,
doors_5_3_3_1_26,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,19999,173,924,38192,1909,12854,
doors_5_3_3_1_27,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,135239,809,5655,961736,19000,166421,
doors_5_3_3_1_28,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,1512,45,159,3303,208,935,
doors_5_3_3_1_29,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,13222,185,981,24551,1990,13045,
doors_5_3_3_1_30,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,48879,409,2799,339716,10009,82370,
doors_5_3_3_1_32,DoorsNoPar,0,45,24,0,0,5,0,0,20,0,0,9,1,1,94,689,21,45,1210,46,137,
doors_5_3_3_1_33,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,4693,109,438,4351,532,2883,
doors_5_3_3_1_34,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,1925,49,171,5077,208,959,
doors_5_3_3_1_35,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,33879,329,1839,52174,3610,26245,
doors_5_3_3_1_36,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,1045,33,102,4116,127,512,
doors_5_3_3_1_37,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,13657,205,1062,26568,2071,13956,
doors_5_3_3_1_38,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,4698,93,468,12679,1018,6287,
doors_5_3_3_1_39,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,114846,681,4797,1033218,19000,166421,
doors_5_3_3_1_40,Doors,0,45,23,0,1,5,0,0,20,0,0,9,1,1,94,1375,33,102,1807,127,528,
doors_5_3_3_1_41,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,19725,253,1380,37968,2800,19405,
doors_5_3_3_1_42,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,2313,61,228,3166,289,1374,
doors_5_3_3_1_43,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,136021,809,5655,905872,19000,166421,
doors_5_3_3_1_44,Doors,0,45,22,0,2,5,0,0,20,0,0,9,1,1,94,1678,45,159,2699,208,903,
doors_5_3_3_1_45,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,61907,489,3255,313696,10900,89713,
doors_5_3_3_1_46,Doors,0,45,21,0,3,5,0,0,20,0,0,9,1,1,94,4886,105,525,14083,1099,6726,
